ArticleId,Headline,Description,Date
87,"3 teens drown at picnic spot in MP's Vidisha, CM Chouhan announces ex-gratia","Manchester United ace Bruno Fernandes is Covid positive and is a doubt for the Champions League last-16 tie against Atletico Madrid, according to interim manager Ralf Rangnick.Fernandes was absent for United's 3-2 win over Tottenham at the weekend along with teammates Luke Shaw and Scott McTominay. His Portugal teammate Cristiano Ronaldo scored an impressive hat-trick to give the Red Devils all the spoils.While giving an update on the status of the trio, Rangnick said Bruno's absence was caused by a positive Covid-19 test.""With Scotty, I hope (he is fit) but he had some muscular problems with his calf,"" Rangnick said.""That's why we decided not to play him (against Spurs), because Scotty ... is only valuable if he can perform with 100% of his physical capacity.""Luke hopefully will be back in training Monday and Bruno we will have to wait and see until Tuesday. This will probably be a last-minute race with him - due to COVID-19.""We have to be careful with COVID-19 tests. David (de Gea) was the same. David yesterday was out, he was not supposed to play but then it turned out that his first fast test was false.""Anthony Elanga salvaged a 1-1 draw for United in the first leg against Atletico in February with a late equaliser, leaving the tie finely poised ahead of the return leg.Meanwhile, Match of the Day pundit Alan Shearer lauded Ronaldo following his stunning performance on Saturday.“There are some people who think Cristiano Ronaldo is a problem for Manchester United, but god knows where they would be without him,” Shearer wrote in his BBC Sport column.“I said a few weeks ago that, if it wasn’t for Ronaldo, United would be far worse off than they are. And Saturday’s game against Tottenham summed up why in a nutshell.",2022-03-14
88,Rohtak: Cops arrest 5 accused in double murder case ,"Aamir Khan kickstarted his 57th birthday celebrations with the media today, March 14. Regarded as the perfectionist of Bollywood, the actor arrived on time for his birthday celebration and cut a cake on his special day. After cutting his birthday cake, Aamir interacted with the media for a while. And during media interaction, Aamir revealed his kids Ira Khan and Junaid Khan were the first ones to wish him on his birthday.Aamir Khan is blessed with two children, Ira and Junaid, from his first wife, Reena Dutta. Though it has been a while since they parted ways, Aamir is on cordial terms with Reena and extremely close to his kids. And needless to add, they were the first ones to wish their dad on his birthday.During the media interaction, the superstar said, ""Actually, my kids wished me first on my birthday. Ira and Junaid had come to my place. So they extended birthday wishes first."" When Aamir was asked about his son Azad's (from his second wife Kiran Rao) gift to him, the actor added, ""Azad hasn't given me a gift yet as he left for school in the morning. Once he returns from school, I will get to know.""Besides talking about his kids' birthday wishes, Aamir revealed that he is going to celebrate his 57th birthday with his family in the evening. The Laal Singh Chaddha actor stated that his family would come over to his place for his birthday celebration.Meanwhile, Aamir is wating for the release of his highly anticipated movie, Laal Singh Chaddha. It is the official Hindi remake of Tom Hanks' Hollywood movie, Forrest Gump. After facing multiple delays in its release, Laal Singh Chaddha is finally ready to hit the big screens on August 11, 2022. The movie also features Kareena Kapoor, Mona Singh and Naga Chaitanya.ALSO READ | Aamir Khan celebrates 57th birthday with family and fans. Best moments in picsALSO READ | Birthday boy Aamir Khan reveals if he is dating, opens up about divorce with Kiran Rao",2022-03-14
89,How rising crude oil prices impact us in ways we don’t quite notice,"A 50-year-old woman was killed while her husband and a twelve-year-old girl were severely injured after a speeding car rammed into their two-wheeler near Vadipatti in Tamil Nadu's Madurai district.The accident was caught on a CCTV camera placed on the highway near Vadipatti.The accident occurred on Madurai-Dindigul highway when a speeding car travelling towards Dindigul rammed into a two-wheeler trying to cross the highway. Under the impact of the collision, the family on the bike was thrown flying into the air, killing a woman on the spot.While the deceased has been identified as Palaniyammal, her husband and a twelve-year-old girl who were badly injured in the accident are currently being treated in a hospital.Meanwhile, Solavandhan Police have filed a case and have initiated an investigation into the matter.READ MORE| Gujarat: 4 killed after bike collides with container truck on Nadiad Kheda highway",2022-03-14
90,"Sensex climbs over 900 points, Nifty ends at 16,871","Following the Congress’s humiliating defeat in the recently concluded Punjab Assembly elections, the party again seems to be facing friction within the state unit. Congress MP Ravneet Singh Bittu hit out at Punjab Congress Chief Navjot Singh Sidhu and held him responsible for the party’s debacle in the polls.In a video shared on Facebook, Ravneet Singh Bittu said, “Leaders like him (Sidhu) proved a suicide bomber for the party.”Blaming Navjot Singh Sidhu for the Congress’s defeat in Punjab polls, Ravneet Singh Bitty said,” It is (loss in Punjab polls) the failure of the leaders. It never happened in the history that when the central leadership (Priyanka Gandhi) is seated on a stage, the state president (Navjot Sidhu) refuses to address the people.”ALSO READ: Sunil Jakhar takes dig at Cong's decision to field Channi as CM: 'His greed pulled party down'Referring to Sidhu as an ""outsider"", Ravneet Singh Bittu claimed that he sneaked into the party and is responsible for the debacle. The congress MP urged party workers to not lose courage or get demotivated, adding that the defeat was because of the leaders and not the party activists.""It is not the workers but party leaders who are responsible for the defeat. Some false and artificial leaders entered the party and did not ask the party workers ,they were not allowed to enter the secretariat,"" Bittu said in the video.ALSO READ: Here’s why voters in Punjab routed political giants this election",2022-03-14
91,Sidhu proved suicide bomber for party: Punjab Congress MP Ravneet Singh Bittu,"The Sensex and Nifty extended gains from last week to end more than 1 per cent higher on Monday, as oil prices declined on hopes of progress in Russia-Ukraine peace talks.The blue chip NSE Nifty 50 index closed up 1.45 per cent or 240.85 points at 16,871.30, while the benchmark S&P BSE Sensex gained 1.68 per cent or 935.72 points to end at 56,486.02.Both indices have shed about 3 per cent each this year due to a combination of overvaluation fears, consistent selling by foreign investors, a miss on economic growth estimates and the Russia-Ukraine crisis, according to a Reuters report.Global markets rose on Monday, while oil prices extended last week's decline after both Russia and Ukraine gave their most upbeat assessment yet of prospects for talks.The slide in oil prices is a positive for India in terms of containing inflation, as the country is the world's third biggest oil importer and consumer.Investors will be looking out for February retail inflation data, which likely slipped marginally, according to a Reuters poll, with surveyed economists also warning about the impact of surging oil prices. The report is due later in the day.The Nifty Bank Index gained 2.22 per cent, helped by HDFC Bank, which added 3.3 per cent after saying on Saturday that the central bank had lifted restrictions on some of its activities under its digital programme, Reuters reported.Among individual stocks, digital payments company Paytm slid 12.9 per cent after the central bank barred Paytm Payments Bank from taking on new customers and ordered a comprehensive audit of its IT systems.Jubilant FoodWorks JUBI.NS, the Indian franchise partner of Domino's Pizza, fell as much as 12.2 per cent. Several brokerages downgraded their price target for the company after its top boss resigned on Friday.ALSO READ | Cryptocurrency price latest: Bitcoin falls below $40,000",2022-03-14
92,50-year-old woman killed after car rams into bike near Vadipatti in TN’s Madurai | Watch VIDEO,"Russia’s invasion of Ukraine continues. Amid all the strategic, geopolitical and humanitarian concerns, there has been a lot of talk about rising crude oil prices and their impact. The impact is on all of us, down to you and also Chadha ji in your neighbourhood.There are many interlinked aspects of this situation. It’s a complex web of factors at work where the lines of cause and effect are often blurred. Let’s try to unpack some of the most fundamental ones.Why is the conflict causing global crude oil prices to rise?Crude oil prices had been rising even during the build-up of Russia’s President Vladimir Putin’s special military operation in the Soviet-era constituent, Ukraine, backed externally by the US-dominated military alliance called Nato (North Atlantic Treaty Organization).This was because the world feared the war would lead the West to ban Russian oil. Even before the US and the UK banned Russian oil and gas imports, some countries had halted their purchases, while others went into panic-buying. Prices soared to a 14-year high of $140 a barrel on March 7. They have come down since then but only slightly.THE RUSSIA FUELRising oil prices leads to the question: Why does Russian fuel matter?Actually, Russia is the world's third-largest oil producer (behind the US and Saudi Arabia). It supplies 14 per cent of global production or 7-8 million barrels per day of crude oil to markets worldwide. The ban by the US and the UK and the decision of some other pro-Ukraine countries not to buy Russian fuel deepen a crisis. The supplies were already tight.By now, we have a fair idea but let’s answer it.At 5.5 million barrels a day, India is the world's third-largest oil consumer, behind the US and China. The oil demand is growing at three-four per cent a year in the country.By this estimate, in a decade, India could be consuming about 7 million barrels a day. India imports 85 per cent of its oil from about 40 countries, the bulk coming from the Middle East and the US.Also Read: | Russia, Ukraine meet for 4th round of talks, tentative hopes for resolutionFrom Russia, India imports 2 per cent of its supplies, including oil which it converts to petroleum products after refining. So, it’s not Russian oil but oil in general and its rising prices that have India worried.We care because there is more mehangai or inflation.High oil prices or supply disruptions will not only mean costlier petrol and diesel for private vehicle owners, but transportation of essential commodities including fruits, vegetables and foodgrains, costs more. And this means more “mehangai”.In January, retail inflation crossed the upper limit of the Reserve Bank of India’s tolerance band of six per cent, for the first time in seven months.India’s worry is linked to the slowing down of the economy.Crude oil trade mostly takes place in US dollars. This means more dollars spent from foreign exchange reserves on oil or, conversely, fewer dollars available for other items of import needed by India.Let’s now talk about you. When you have to spend more on petrol and diesel, you spend less on other items of need. But there also, you hold back spending because of the uptick in inflation. This causes demand for goods and services to go down - activities like construction, manufacturing and import slow.Also Read: | Why Russia-Ukraine war is bad news for post-Covid recovery of world economyCompanies can hire fewer employees. The overall economy takes a hit. This is terrible news, especially given how several economic indicators were improving after the Covid jolt.Its impact is directly on exports and—by extension—on us.India exports petroleum products to more than 100 countries. These products account for more than 13 per cent of India’s total exports. This is also affected by rising crude oil prices. An oil crisis will also impact industries such as petrochemicals and plastics, and power generation, and deepen the jobs crisis.India’s latest Economic Survey has projected 8-8.5 per cent growth for the financial year 2022-23, assuming that oil prices would remain between $70 and $75 a barrel. The Indian crude oil basket price averaged $114.6 a barrel in March, a sharp 22.9 per cent spike from $93.3 a barrel in February.The crude oil price may even surpass its record high of $147.50 a barrel. In fact, Russia has warned that the crude oil price may soar to $300 a barrel if the US and European countries completely ban imports of Russian oil.So, let’s break down these numbers and see what they mean. A downward revision of growth projections means core sectors including agriculture, services and manufacturing won’t do as well as projected.In other words, a reduced workforce and machinery will be needed. The government will have a reduced capacity to spend on infrastructure building and other welfare projects. If the government borrows too heavily to compensate for all this, international agencies may give the country bad ratings. This makes further borrowing trickier. And investment goes down. This deepens the jobs crisis.Oil accounts for about half of India’s excise tax (collected on goods produced within the country) that goes to the central government. States also levy their taxes on sales of petrol and diesel. Reduced revenues will reduce the government’s capacity to spend for you.Don’t be repulsed by one more acronym in your life. CAD is a Current Account Deficit that widens when the total value of goods and services a country imports exceeds the total value of goods and services it exports.Ratings agency ICRA has warned that India’s CAD may widen over three per cent of the Gross Domestic Product (GDP) because of high oil prices. This hasn’t happened in a decade.According to the latest Reserve Bank of India data, India posted a current account deficit of $9.6 billion or 1.3 per cent of the GDP in the second quarter of 2021-22.In the first quarter of the fiscal year 2021-22, India posted a current account surplus of $6.6 billion or 0.9 per cent of the GDP.But what does a widening CAD really mean?It means reduced foreign exchange reserves that will reduce India’s import capacity, leading to fewer and costlier imported goods in Indian markets. More inflation. Less spending. Reduced demand. Fewer jobs. It’s a vicious cycle. The benefit of a current account deficit is that it allows higher levels of domestic consumption.Why is the Rupee falling?The Rupee falls when foreign portfolio investors pull out money from the stock and bond markets. This time they are doing it because of the global uncertainties caused by the war in Ukraine. Also, the strengthening of the Dollar in line with expectations of better growth in the US economy has pressured the Rupee.There is also a case of causes and lines being blurred here. When imported inflation is pushed up, and current account deficits widen, the Rupee falls. And a falling Rupee pushes up imported inflation and widens current account deficits.The Rupee hit a lifetime low in opening trade on March 7 as the Dollar spiked along with crude oil. Though there has been some recovery since then, the Rupee is likely to remain volatile for some time.What does the falling Rupee mean for you?Importers are hit hard when their Rupee cost per Dollar goes up. They need to shell out more per Dollar to make payments. Costly imports cause local prices to rise. And this is where you’re impacted.The Rupee’s depreciation also spikes domestic fuel prices. That, in turn, makes other essential items expensive as transportation costs rise. A falling Rupee also makes your overseas education and travel costlier because your fees and tickets cost more in line with the Dollar value.On the other hand, a falling Rupee helps exporters receive more rupees in exchange for Dollars. In other words, it gives overseas buyers more purchasing power. But they also have to spend more by way of higher production and processing charges due to expensive imported raw materials like petroleum products, gems and jewellery, electronics and pharmaceuticals.So, oil has become costlier in international markets because Russia invaded Ukraine. But it has also become or is about to become your biggest headache too. The reasons are already explained above. The ways of living in the global village.Also Read: | Sanctions send prices up and businesses down for ordinary Russian people",2022-03-14
93,Birthday boy Aamir Khan reveals who wished him first on his special day. Can you guess?,"On March 2, a double murder took place in Rohtak, after which the police arrested 5 accused in the crime. Out of the five, two are residents of Ritoli village itself. While three are residents of Deeghal village of Jhajjar district.Rohit and Rajendra were shot dead in the village itself. As per the police, Sunny and Ankit and their other associates have been accused of this murder.The reason behind the crime is said to be mutual enmity and gang war. On the day of the murder, there was tension among the villagers about this crime and the dead body was not being allowed to be picked up from the village.After which Rohtak SP Uday Singh Meena reached the spot and assured the villagers that arrest would be made soon.SHO STF Sandeep Dhankhar said that the STF team had received information that the accused in the double murder case were hiding in the fields of the village itself. Acting on which the STF team arrested Sunny and Ankit, residents of Ritoli village and Amit, Vineet and Yash, residents of Deeghal village of Jhajjar district. Preliminary investigation has also revealed that on February 27, he had demanded extortion of Rs 2,50,000 for killing the two.Sandeep Dhankhar says that so far the matter has come to the fore due to mutual enmity.",2022-03-14
94,United's Fernandes in race to recover from Covid ahead of Atletico clash: Ralf Rangnick,"Three teenage boys aged between 15 to 17 years drowned at a picnic spot near Bais river located in Madhya Pradesh's Vidisha district on Sunday. The bodies of the two victims have been retrieved and the hunt for the third one is underway. The incident occurred near Udayagiri dam, situated in the Vidisha district. Chief Minister Shivraj Chouhan announced an ex-gratia of Rs 4 lakh for the family of the deceased.The deceased have been identified as Ashish Lakhera, Vishesh Shrivastav and the third one is Saksham alias Honey, all residents of Vidisha. The trio had gone for a picnic to the spot on Sunday about 7 kilometres away from Vidisha near Udaygiri caves where the tragic incident unfolded.A local police station received information about three kids being drowned, following which home guards and State Disaster Response Force (SDRF) officials were called in for the rescue operation. When the authorities failed to retrieve the bodies of missing youths, the National Disaster Response Force (NDRF) team from Bhopal were roped in and the bodies of two teens were fished out from the spot today morning.Sub Divisional Magistrate (SDM) Gopal Singh Verma told India Today, ""Three teens were drowned yesterday in Madhya Pradesh's Vidisha district and the bodies of two of them have been retrieved. Rescue operations are underway to fish out the body of the third youth. We have informed the family members of the deceased but the time of the incident is yet to be ascertained.""He added, ""CM Shivraj Chouhan announced an ex-gratia of Rs 4 lakh for the family of the deceased.ALSO READ| Four children drown to death in farm pond in Rajasthan's KarauliALSO READ| 4 people, including 2 kids, die trying to save drowning girl in Tamil Nadu village",2022-03-14
95, 1 arrested in Panihati TMC councillor shoot out case in West Bengal,"Environmentalists across the world are unified on the fact that Earth is headed toward a climate emergency where water will become one of the most contested resources globally. In a bid to save natural resources that could then be used in low and middle-income countries, researchers at the Massachusetts Institute of Technology (MIT) have developed a new method to save water used in cleaning solar panels across the world.With solar power expected to reach 10 per cent of the global population, an estimated 10 billion gallons of water per year will be used to clean these arrays since most of these solar grids are expected to be set up in desert areas, where sunlight is abundant, where dust can reduce the output of photovoltaic panels by as much as 30 percent in just one month.Researchers at MIT have developed a way of automatically cleaning solar panels in a waterless, no-contact system that could significantly reduce the dust problem. The saved water will be enough to supply drinking water for up to 2 million people, they claim.Researchers used electrostatic repulsion to cause dust particles to detach and rise up the panel’s surface, without the need for water or brushes. To activate the system, a simple electrode passes just above the solar panel’s surface, imparting an electrical charge to the dust particles, which are then repelled by a charge applied to the panel itself, according to a statement by MIT.Published in the journal Science Advances, the research is led by MIT graduate student Sreedath Panat and professor of mechanical engineering Kripa Varanasi. Lab test showed that the drop-off of energy output from the panels happens steeply at the very beginning of the process of dust accumulation and can easily reach a 30 percent reduction after just one month without cleaning. Even a 1 percent reduction in power, for a 150-megawatt solar installation, they calculated, could result in a $200,000 loss in annual revenue.“There is so much work going on in solar materials. They’re pushing the boundaries, trying to gain a few percent here and there in improving the efficiency, and here you have something that can obliterate all of that right away,” Varanasi said in the statement.Researchers estimate that water cleaning makes up to 10 per cent of the operating costs of solar installations and a reduction in these costs could improve the overall power output by allowing for more frequent automated cleanings. “The water footprint of the solar industry is mind-boggling. So, the industry has to be very careful and thoughtful about how to make this a sustainable solution,” Varanasi said.The team added that the new system only requires an electrode, which can be a simple metal bar, to pass over the panel, producing an electric field that imparts a charge to the dust particles as it goes. The team using specially prepared laboratory samples of dust with a range of particle sizes, experiments proved that the process works effectively on a laboratory-scale test installation.“We performed experiments at varying humidities from 5 per cent to 95. As long as the ambient humidity is greater than 30 percent, you can remove almost all of the particles from the surface, but as humidity decreases, it becomes harder,” Panat said. They suggest that each solar panel could be fitted with railings on each side, with an electrode spanning across the panel and the whole process could be automated.",2022-03-14
96,Was at fault for protecting Amarinder Singh: Sonia Gandhi at CWC meet,"Telugu Desam Party (TDP) legislators led by party National General Secretary Nara Lokesh took out a rally outside the state assembly, protesting against the Andhra Pradesh government's 'failure' to prevent the illicit liquor deaths in the state.TDP MLAs and MLCs held placards and raised slogans, terming the liquor deaths as 'government murders'.Holding liquor bottles in their hands, the TDP lawmakers accused the Yuvajana Shramika Rythu Congress Party (YSRCP) regime of being responsible for liquor deaths in the past few days in West Godavari.READ | Congress leader who protested against KCR using a donkey, arrested for stealing it‘’It was condemnable that the ruling party leaders were trying to portray Jangareddygudem liquor deaths as natural deaths,"" the TDP alleged.According to TDP, at least 18 people have died after consuming spurious liquor at Jangareddygudem in West Godavari and three deaths were reported at Doddi in East Godavari. The ruling party remained cold and indifferent, Lokesh alleged.ALSO READ | TDP leader commits suicide in Andhra’s Srikakulam, opposition alleges harassment by ruling YSRCPThe opposition also raised questions as to why YS Jagan Mohan Reddy's government was not fulfilling the complete liquor prohibition promise made by them during the time of the elections.Meanwhile, five TDP members -- Payyavula Keshav, Nimmala Rama Naidu, state unit chief and MLA Kinjarapu Atchannaidu, Gorantla Butchaiah Chowdary and Dola Veeranjaneya Swamy-- have been suspended from the assembly.The opposition leaders were demanding discussion over the liquor death. However, the Speaker refused to hold the discussion and continued with the question hour, leading to protests and the eventual suspension of five TDP leaders.ALSO READ | All Andhra Pradesh students traced, brought back to safety from Ukraine",2022-03-14
97,Watch: Alliance Air's Jabalpur runway mishap caught on camera by passenger,"Around 10 bikers entered the security cavalcade escorting Chief Minister Pinarayi Vijayan on Sunday in Thiruvananthapuram.As the chief minister was passing through the area, all other vehicles had been halted from proceeding through the route.However, the bikers, who approached the road at a high speed, were allowed to pass through. The incident, which happened at the General Hospital-AKG Centre Road, has exposed the lack of coordination between the intelligence wing and the local police department.The police personnel did not stop the bikers as they mistook them to either be activists of the Communist Party of India (Marxist) or those who came to garland the chief minister.But soon, the police realised that the bike rally was conducted as part of an advertisement campaign by a city hotel. The bikers were waylaid near the MLA Hostel by blocking their path. Later, they were let off with a warning.",2022-03-14
98,LIC IPO: What may happen if govt postpones launch date?,"A Delhi court on Monday granted bail to former Congress councillor Ishrat Jahan, who is named as an accused in a larger conspiracy case in the northeast Delhi riots of 2020.Advocate Pradeep Teotia, counsel for Ishrat Jahan, argued that there is ""not even an iota of evidence"" indicating her involvement in the Delhi riots conspiracy case and that the prosecution has falsely implicated her in the matter.Opposing Jahan's bail plea, the prosecution said she had no reason to align with the other co-accused in the case but to conspire for the Delhi riots.After hearing arguments from both sides, Additional Sessions Judge Amitabh Rawat granted bail to Ishrat Jahan.READ | Delhi Riots: 17,500-page chargesheet filed against 15 accused, Umar Khalid, Sharjeel Imam not listedThe court also deferred its orders on the bail pleas of co-accused Sharjeel Imam and Saleem Khan to March 22.Ishrat Jahan was arrested under the Unlawful Activities (Prevention) Act (UAPA) for her alleged involvement in the northeast Delhi riots of 2020, in which 53 people were killed and over 700 were injured.She was a Congress councillor from 2012-17 and was a member of the All India Congress Committee. She has been lodged at Mandoli Jail, except for a brief furlough to get married, since her arrest in February 2020 when communal riots were raging in northeast Delhi over the CAA-NRC protests.READ | Delhi riots pre-meditated conspiracy, did not take place on spur of the moment: HC",2022-03-14
99,Owaisi writes to defence ministry seeking permission to divert water from Secunderabad military area,"Karisma Kapoor and her style are both iconic! The actress knows how to make heads turn with her sartorial choices. After making us all go awestruck recently with her appearance at an awards ceremony in a black Sabyasachi saree, she made another striking statement. This time, in a multi-hued pantsuit!For a special appearance on the reality show India’s Got Talent Season 9, the actress slipped into a colourful pantsuit from the designer Manish Malhotra’s eponymous label. Must we add, she rocked it with the utmost glam and made power dressing look peppy! On the sets, she also bumped into Madhuri Dixit. The Dil Toh Pagal Hai divas posed for a picture together.Take a look:A post shared by Karisma Kapoor (@therealkarismakapoor)Raising the experimental meter, Karisma Kapoor sported an eccentric printed pantsuit. It featured a crisp blazer with varied patterns in vibrant hues. It came with a pair of pants with distinctive patterns on both legs.A post shared by Karisma Kapoor (@therealkarismakapoor)She styled the ensemble with a stack of chunky golden bangles and edgy earrings. As for the makeup, she rocked a dramatic winged eyeliner, beaming highlighter and coral-nude lips.The outfit that Karisma Kapoor wore is from Manish Malhotra’s latest collection called Diffuse. It is available for purchase on his label’s website. If you wish to add it to your wardrobe, it will cost you Rs 48k.On the work front, Karisma Kapoor was last seen in the web series Mentalhood.ALSO READ: Karisma Kapoor in ethereal Sabyasachi saree exudes regal charm in new pics. Kareena has the best reactionALSO READ: Karisma Kapoor stuns in Rs 15k floral shirt-style kurti for family lunch. See pics",2022-03-14
100,"Anna Ben says Janhvi Kapoor will be brilliant in Mili, shares her excitement about the film","With coronavirus cases now seeing a significant drop in West Bengal's Kolkata, more private hospitals are shutting down their Covid wards. The West Bengal government has allowed to treat Covid patients in wards in isolation since the number of Covid patients has been dropping steadily.Three private hospitals, namely Manipal, Peerless and Charnock, have shut their Covid wards, joining the list of Medica Superspecialty Hospital, which was the first one in Bengal to close its Covid unit.Peerless hospital has shifted its three Covid patients to an isolated unit in a general ward. While Charnock's twin-bed isolation units remain empty, Manipal Hospital has also introduced two isolation beds at its ICU and closed its vacant Covid ward.Peerless Hospital CEO Sudipta Mitra told TOI that the number of Covid patients has dropped below five, therefore they have done away with the Covid units. However, if the need arises, they may set up the ward again.As far as Charnock hospital is concerned, it had shut down its vacant Covid ward last week and replaced it with a twin-bed isolation cabin. But, there are no Covid patients in the isolation cabin presently.Charnock MD Prashant Sharma was quoted by TOI as saying, ""Since the number of Covid patients has been steadily dropping, a separate ward makes no sense. We carried on with it since it was mandatory till the government allowed us to treat Covid patients in ward areas."" (sic)Medica Superspeciality Hospital had decided to substitute its Covid ward with a six-bed isolation unit as the authorities think that a dedicated ward is not required. The isolation ward in the hospital is meant for treating all patients, including Covid.However, AMRI Hospital in Salt Lake, Mukundapur and Dhakuria will continue with a 10-bed Covid ward at each of these three units.ALSO READ| Covid-19 death toll remains cause of concern in West BengalALSO READ| West Bengal records over 24,000 new Covid cases in single day; Kolkata sees massive surgeWest Bengal's Covid-19 tally rose to 20,16,438 on Sunday as 69 more people tested positive for the infection, while one fresh fatality pushed the state's coronavirus death toll to 21,187, a health bulletin said.The state had logged 71 cases and zero deaths on Saturday.West Bengal now has 1,452 active cases, while 19,93,799 people have recovered from the disease so far, including 118 on Sunday, it said.The state has thus far tested over 2.4 crore samples for Covid-19, including 19,040 in the last 24 hours, it said, adding that the positivity rate stood at 0.36 per cent.ALSO READ| Bengal records 9,073 new Covid-19 cases, hike of 49% in a single day",2022-03-14
101,IND v SL: Ashwin goes past Steyn to move into top 8 of all-time wicket-takers list,"The Bombay High Court issued a notice to the Maharashtra government while hearing a public interest litigation (PIL) seeking a refund of fines collected by the Mumbai's civic body - the Brihanmumbai Municipal Corporation (BMC) - from people for wearing masks in public places.The PIL questioned the validity of the Standard Operating Procedure (SOP) that was extended on March 1, under which people not fully vaccinated were prohibited from travelling on public transport and going to public places.The PIL said that mask mandates are unscientific and unnecessary since the Centre has stated that wearing of masks is not mandatory. As a relief, the petitioner demanded that the state should be directed to return the money collected through fines - nearly Rs 120 crore - from people based on the unlawful methods and recover the commission given to marshals by the BMC.Also Read: | Over Rs 65 crore collected as fines from people not wearing masks in Mumbai's public placesPetitioner Feroze Mithiborewala, besides challenging the SOP, also demanded that Maharashtra Chief Minister Uddhav Thackeray and other officials be prosecuted for various offences under the Indian Penal Code (IPC).A Bench of Chief Justice Dipankar Datta and Justice MS Karnik sought the state's response in the case.This is the second PIL filed by Mithiborewala highlighting the issue. The court had earlier disposed of his first PIL expressing anguish about the state's decision and declining to interfere in the same.In the new petition filed by advocate Abhishek Mishra, Mithiborewala has raised the following grievances:According to the plea, the state government is asking people to avail benefits and facilities and compelling them to get vaccinated. But the policy is that vaccination is voluntary. And this ""forceful vaccination"" is against the Centre's stand.The plea also outlined that as the Indian Council of Medical Research and the World Health Organization have clarified, there is no evidence to show that the vaccinated spread less infection. So the classification between the vaccinated and unvaccinated is arbitrary and unconstitutional.Also Read: | Now, you will be punished if you don't wear masks in MumbaiThe PIL has asked the court to quash the SOPs, terming them as illegal, arbitrary, and unconstitutional as per Article 14, 19 and 21 of the Constitution.It also asked the court to hold the acts of Chief Minister Uddhav Thackeray to be illegal and liable for prosecution under the Indian Penal Code.Further, it sought directions to the state to pay interim compensation of Rs 5 crore to the petitioner for the alleged violation of his fundamental and constitutional rights and to recover the amount from guilty officials, like former Chief Secretary Sitaram Kunte and others.""There is no provision to collect fines from citizens for not wearing masks. The fines collected amount to extortion. The municipal commissioner and the additional municipal commissioner should be made accused. The government should stop imposing lockdowns as no scientific study proves that these help. If a lockdown is implemented, the government should compensate for the loss of business,"" Nilesh Ojha, the petitioner's advocate, argued.Also Read: | Money collected as Covid fine will be used in distributing masks, says BMC",2022-03-14
102,Guwahati Police arrests two men with 1 kg opium,"It has been a few months since Pushpa released but the craze around the film ceases to die down. From Bollywood celebrities to cricketers, everyone has been uploading videos of themselves grooving to songs from the film. Now, the Mumbai Police band, Khakhi Studio, have also joined the Pushpa frenzy. Mumbai Police’s official social media handles shared a video of their band Khaki Studio performing a rendition of the famous song Srivalli from the film Pushpa.The band’s cover was also posted on Mumbai Police’s YouTube channel. The Khaki Studio members can be seen playing several musical instruments including clarinet, saxophone, trumpet and flute.“#KhakiStudio Rukhega Nahi! We noticed Mumbaikars swaying to the tunes of ‘Srivalli’ and decided to join in (sic),” Mumbai Police tweeted.Watch the video here:#KhakiStudio Rukhega Nahi!We noticed Mumbaikars swaying to the tunes of ‘Srivalli’ and decided to join in!#MusicalMonday#MumbaiPoliceBand#Pushpahttps://t.co/MhFLOTgl84Here's the video uploaded on YouTube:Earlier, Khaki Studio had entertained netizens with soulful renditions of Lata Mangeshkar’s Aye Mere Watan Ke Logo and Money Heist song Bella Ciao. Watch the videos below:A post shared by Mumbai Police (@mumbaipolice)Always trying not to miss out on detections nor on trends & tractionsWe'll be here,never letting the season of safety end,while you race against time to finish this one#KhakiStudio planning to pull a #heist on your heart one more time with #BellaCiao #ForSafety #Rehearsals pic.twitter.com/QIVtrdHhNPThis is how the netizens reacted:Srivalli is picturised on Allu Arjun and Rashmika Mandanna. Watch the music video here:Did you like the video? Tell us in the comments section below.ALSO READ| Mumbai Police Band plays Aye Watan Tere Liye. Internet loves viral videoALSO READ| Desi Money Heist fans can’t keep calm as Mumbai Police band performs Bella Ciao. Viral video",2022-03-14
